순번,업종명,업소명,도로명주소,지번주소,행정동명,전화번호
5153,일반음식점,더마시까,"대전광역시 서구 도솔로 312, 1층 일부호 (괴정동)",대전광역시 서구 괴정동 87-15 ,괴정동,
5154,일반음식점,오우(EAU),"대전광역시 서구 관저남로25번길 23-13, 1층 일부호 (관저동)",대전광역시 서구 관저동 1553-1 ,관저1동,
5155,일반음식점,마이리틀키친,"대전광역시 서구 남선로60번길 13, 1층 (탄방동)",대전광역시 서구 탄방동 1277 ,탄방동,
5156,일반음식점,버본치킨,"대전광역시 서구 도안동로12번길 42, 1층 103호 (도안동)",대전광역시 서구 도안동 2062 ,도안동,
5157,일반음식점,타타스커피앤베이글 도안호수공원점,"대전광역시 서구 도안중로311번길 5, 1층 (도안동)",대전광역시 서구 도안동 1470 ,도안동,
5158,일반음식점,담솥(둔산점),"대전광역시 서구 둔산로31번길 50, 크리스탈빌딩 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1006 크리스탈빌딩 ,둔산2동,
5159,일반음식점,도널드와친구들,"대전광역시 서구 도산로370번길 14, 1층 일부호 (용문동)",대전광역시 서구 용문동 259-17 ,용문동,
5160,일반음식점,슬로우캘리 둔산점,"대전광역시 서구 둔산로31번길 50, 크리스탈빌딩 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1006 크리스탈빌딩 ,둔산2동,
5161,일반음식점,진또배기,"대전광역시 서구 갈마로 323, 지하1층 일부호 (가장동)",대전광역시 서구 가장동 30-11 ,가장동,
5162,일반음식점,온오프피자,"대전광역시 서구 관저동로105번길 60, 1층 (관저동)",대전광역시 서구 관저동 1189 ,관저1동,
5163,일반음식점,샌딜리버블 대전갈마점,"대전광역시 서구 계룡로349번길 35, 대성주택 1층 일부호 (월평동)",대전광역시 서구 월평동 727 대성주택 ,월평1동,
5164,일반음식점,탕화쿵푸마라탕 도마점,"대전광역시 서구 도마로 24, 1층 (도마동)",대전광역시 서구 도마동 49-9 ,도마1동,
5165,일반음식점,제이앤알푸드(J&R FOOD),"대전광역시 서구 월평서로6번길 54, 1층 일부호 (월평동)",대전광역시 서구 월평동 963 ,월평1동,
5166,일반음식점,우소,"대전광역시 서구 도안동로31번길 27-15, 1층 일부호 (도안동)",대전광역시 서구 도안동 1713 ,도안동,
5167,일반음식점,감동아구찜,"대전광역시 서구 계룡로562번길 67, 1층 일부호 (괴정동)",대전광역시 서구 괴정동 63-1 ,괴정동,
5168,일반음식점,도안쉼터,"대전광역시 서구 도안동로12번길 23, 3층 301(일부)호 (도안동)",대전광역시 서구 도안동 2046 ,도안동,
5169,일반음식점,택이네 조개전골 대전시청점,"대전광역시 서구 둔산남로 99, 1층 102,103,104호 (둔산동)",대전광역시 서구 둔산동 1429 ,둔산2동,042 -477 -1515
5170,일반음식점,카페 그라찌에,"대전광역시 서구 원도안로179번길 70, 1층 일부호 (도안동)",대전광역시 서구 도안동 1287 ,도안동,
5171,일반음식점,그린다이노,"대전광역시 서구 둔산로73번길 21, 지하1층 101호 (둔산동)",대전광역시 서구 둔산동 1314 ,둔산2동,042 -489 -4000
5172,일반음식점,오참치앤푸드,"대전광역시 서구 도솔로267번길 32, 1층 일부호 (내동)",대전광역시 서구 내동 33-7 ,내동,
5173,일반음식점,곱도리탕전문점,"대전광역시 서구 도솔로305번길 36-2, 1층 일부호 (괴정동)",대전광역시 서구 괴정동 73-35 ,괴정동,
5174,일반음식점,완미족발 대전관저점,"대전광역시 서구 관저동로93번길 21, 1층 일부호 (관저동)",대전광역시 서구 관저동 1300 ,관저1동,
5175,일반음식점,뜰안애,"대전광역시 서구 대덕대로242번길 26, 2층 (둔산동)",대전광역시 서구 둔산동 1339 ,둔산2동,
5176,일반음식점,한잔해(海) 포차,"대전광역시 서구 구봉로147번길 98-6, 1층 (관저동)",대전광역시 서구 관저동 1264 ,관저1동,
5177,일반음식점,가장맛있는족발 월평점,"대전광역시 서구 월평중로 11, 1층 (월평동)",대전광역시 서구 월평동 865 ,월평1동,
5178,일반음식점,정성숯불두마리치킨 대전직영점,"대전광역시 서구 갈마로147번길 59-5, 1층 일부호 (갈마동)",대전광역시 서구 갈마동 1358 ,갈마1동,
5179,일반음식점,쪽갈비야 사랑한닭,"대전광역시 서구 도안남로 142, 도안프라자 1층 105(일부)호 (관저동)",대전광역시 서구 관저동 1750 도안프라자 ,관저1동,
5180,일반음식점,라멘의품격,"대전광역시 서구 도안남로 142, 도안프라자 1층 105(일부)호 (관저동)",대전광역시 서구 관저동 1750 도안프라자 ,관저1동,
5181,일반음식점,이프돈까스(IF돈까스),"대전광역시 서구 문정로 158, 1층 (탄방동)",대전광역시 서구 탄방동 1158 ,탄방동,
5182,일반음식점,한신우동 도안점,"대전광역시 서구 도안북로93번길 10-19, 하니타워 1층 101,102(일부)호 (도안동)",대전광역시 서구 도안동 870 하니타워 ,도안동,
5183,일반음식점,배불뚝이,"대전광역시 서구 둔산북로 121, 아너스빌오피스텔 지하1층 114호 (둔산동)",대전광역시 서구 둔산동 1380-1 아너스빌오피스텔 ,둔산2동,
5184,일반음식점,1키로탕수육 갈마둔산점,"대전광역시 서구 갈마중로 7, 1층 일부호 (갈마동)",대전광역시 서구 갈마동 362-2 ,갈마1동,
5185,일반음식점,마치,"대전광역시 서구 관저중로80번길 41, 지하1층 (관저동)",대전광역시 서구 관저동 1072 ,관저1동,
5186,일반음식점,잭팟 홀덤,"대전광역시 서구 대덕대로185번길 30, 명성빌딩 4층 일부호 (둔산동)",대전광역시 서구 둔산동 1064 명성빌딩 ,둔산2동,
5187,일반음식점,오도독,"대전광역시 서구 대덕대로185번길 22, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1063 ,둔산2동,
5188,일반음식점,잇츠치핏,"대전광역시 서구 도솔로305번길 41, 1층 일부호 (괴정동)",대전광역시 서구 괴정동 98-12 ,괴정동,
5189,일반음식점,수연밥상,"대전광역시 서구 변동로 70, 1층 일부호 (변동)",대전광역시 서구 변동 47-2 ,변동,042 -524 -5115
5190,일반음식점,쿠모식당,"대전광역시 서구 용소로54번길 35, 1층 일부호 (도안동)",대전광역시 서구 도안동 1957 ,도안동,
5191,일반음식점,b754(비칠오사),"대전광역시 서구 복수남로 37, 1층 일부호 (복수동)",대전광역시 서구 복수동 754 ,복수동,
5192,일반음식점,구봉산 풍천민물장어,"대전광역시 서구 계백로776번길 14-20, 1층 (관저동)",대전광역시 서구 관저동 산 58-16 ,관저1동,
5193,일반음식점,푸줏간 삼겹돼지고기배달 관저점,"대전광역시 서구 관저동로 69, 1층 일부호 (관저동)",대전광역시 서구 관저동 1352 ,관저1동,
5194,일반음식점,만남의광장,"대전광역시 서구 대덕대로234번길 30, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1324 ,둔산2동,
5195,일반음식점,숙이네 매운등갈비,"대전광역시 서구 계룡로620번길 29, 1층 105호 (용문동, 라임 해피트리1차)",대전광역시 서구 용문동 591-1 라임 해피트리1차 ,용문동,
5196,일반음식점,에그2000 대전도안점,"대전광역시 서구 도안동로11번길 33, 럭키프라자2 1층 110호 (도안동)",대전광역시 서구 도안동 1772 럭키프라자2 ,도안동,
5197,일반음식점,비브리카커피 BIBLICA COFFEE,"대전광역시 서구 도솔로 297-15, 1층 (괴정동)",대전광역시 서구 괴정동 93-6 ,괴정동,
5198,일반음식점,구름계란덮밥 대전갈마점,"대전광역시 서구 계룡로354번길 56, 1층 일부호 (갈마동)",대전광역시 서구 갈마동 319-5 ,갈마1동,
5199,일반음식점,바보육회,"대전광역시 서구 월평서로 4, 1층 일부호 (월평동)",대전광역시 서구 월평동 1137 ,월평1동,
5200,일반음식점,만나한우암소설렁탕,"대전광역시 서구 대신1길 48, 1층 (도마동)",대전광역시 서구 도마동 184-15 ,도마1동,
5201,일반음식점,카페 커디,"대전광역시 서구 신갈마로211번길 3, 1층 일부호 (갈마동)",대전광역시 서구 갈마동 294-4 ,갈마1동,042 -322 -2113
5202,일반음식점,만나앤카페,"대전광역시 서구 배재로 86, 1층 일부호 (도마동)",대전광역시 서구 도마동 114-18 ,도마1동,
5203,일반음식점,디어푸딩,"대전광역시 서구 도안동로11번길 33, 럭키프라자2 4층 404(일부)호 (도안동)",대전광역시 서구 도안동 1772 럭키프라자2 ,도안동,
5204,일반음식점,맘스피자 월평역사거리점,"대전광역시 서구 월평중로 30, 1층 일부호 (월평동)",대전광역시 서구 월평동 535 ,월평1동,042 -863 -1234
5205,일반음식점,맘스터치 월평역사거리점,"대전광역시 서구 월평중로 30, 1층 일부호 (월평동)",대전광역시 서구 월평동 535 ,월평1동,042 -863 -1234
5206,일반음식점,크레이지커피,"대전광역시 서구 월평동로 5-9, 1층 일부호 (갈마동)",대전광역시 서구 갈마동 1467 ,갈마1동,
5207,일반음식점,허슬러홀덤펍,"대전광역시 서구 대덕대로185번길 58, 4층 401(일부)호 (둔산동)",대전광역시 서구 둔산동 1087 ,둔산2동,
5208,일반음식점,더대단한커피&대단한탕후루 도안목원대점,"대전광역시 서구 동서대로 700, 1층 104호 (도안동)",대전광역시 서구 도안동 855 ,도안동,
5209,일반음식점,로드락비어(대전괴정점),"대전광역시 서구 용문로 48, 1층 (괴정동)",대전광역시 서구 괴정동 49-6 ,괴정동,
5210,일반음식점,돈방제주맛돼지,"대전광역시 서구 구봉산북로7번길 62-20, 1층 (관저동)",대전광역시 서구 관저동 1949-5 ,관저1동,
5211,일반음식점,브론즈팁(Bronze Tip),"대전광역시 서구 복수남로36번길 11, 1층 (복수동)",대전광역시 서구 복수동 510 ,복수동,
5212,일반음식점,진 커피,"대전광역시 서구 월평서로6번길 47, 1층 일부호 (월평동)",대전광역시 서구 월평동 1005 ,월평1동,
5213,일반음식점,둥지떡볶이,"대전광역시 서구 청사로 254, 상가동 1층 110호 (둔산동, 둥지아파트)",대전광역시 서구 둔산동 912 둥지아파트 ,둔산2동,
5214,일반음식점,설맥 복수점,"대전광역시 서구 복수동로 59, 빅스타빌딩 1층 일부호 (복수동)",대전광역시 서구 복수동 620 빅스타빌딩 ,복수동,
5215,일반음식점,앤드앤드앤드(ANDANDAND),"대전광역시 서구 원도안로179번길 22-35, 1층 일부호 (도안동)",대전광역시 서구 도안동 1337 ,도안동,
5216,일반음식점,주식회사 에스에프씨엔씨,"대전광역시 서구 문정로 6, 국민연금공단 서대전지사 지하1층 일부호 (탄방동)",대전광역시 서구 탄방동 608 국민연금공단 서대전지사 ,탄방동,042 -483 -0701
5217,일반음식점,황후탕후루 둔산점,"대전광역시 서구 대덕대로185번길 27, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1104 ,둔산2동,
5218,일반음식점,샌드위치마켓,"대전광역시 서구 원도안로242번길 32, 1층 일부호 (도안동)",대전광역시 서구 도안동 1099 ,도안동,070 -4047-3003
5219,일반음식점,도리신 닭도리탕 서구점,"대전광역시 서구 계룡로342번길 121, 1층 (갈마동)",대전광역시 서구 갈마동 367-1 ,갈마1동,042 -533 -6778
5220,일반음식점,호수,"대전광역시 서구 남선로 21, 1층 일부호 (탄방동)",대전광역시 서구 탄방동 1076 ,탄방동,
5221,일반음식점,청솔식탁,"대전광역시 서구 둔산로 223, 상가동 1층 109호 (둔산동, 청솔아파트)",대전광역시 서구 둔산동 1811 청솔아파트 ,둔산2동,
5222,일반음식점,알찬낙곱새 본점,"대전광역시 서구 둔산남로203번길 19, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 2035 ,둔산2동,
5223,일반음식점,헬로베트남 목원대점,"대전광역시 서구 도안북로 95, 1층 106호 (도안동)",대전광역시 서구 도안동 875 ,도안동,070 -8286-7332
5224,일반음식점,첨아각,"대전광역시 서구 둔산중로46번길 22, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1448 ,둔산2동,
5225,일반음식점,호맥 도안점,"대전광역시 서구 원도안로224번안길 45, 1층 일부호 (도안동)",대전광역시 서구 도안동 1059 ,도안동,
5226,일반음식점,탕화쿵푸마라탕 월평점,"대전광역시 서구 월평로 57, 1층 일부호 (월평동)",대전광역시 서구 월평동 514 ,월평2동,
5227,일반음식점,바오츠,"대전광역시 서구 둔산로 64, 1층 102호 (둔산동)",대전광역시 서구 둔산동 1173 ,둔산2동,
5228,일반음식점,하레유부,"대전광역시 서구 계룡로491번길 78, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1224 ,둔산2동,
5229,일반음식점,무자비 커피바,"대전광역시 서구 유등로655번길 14, 1층 일부호 (탄방동)",대전광역시 서구 탄방동 1480-12 ,탄방동,
5230,일반음식점,모임,"대전광역시 서구 도솔4길 20, 1층 일부호 (도마동)",대전광역시 서구 도마동 110-12 ,도마1동,
5231,일반음식점,갑부한우짝갈비,"대전광역시 서구 관저중로84번길 40, 1층 (관저동)",대전광역시 서구 관저동 1068 ,관저1동,042 -543 -6692
5232,일반음식점,홍대돈까스 고기만찬,"대전광역시 서구 배재로233번길 31, 1층 일부호 (변동)",대전광역시 서구 변동 253-53 ,변동,
5233,일반음식점,포항집,"대전광역시 서구 탄방로7번길 110, 1층 일부호 (탄방동)",대전광역시 서구 탄방동 1102 ,탄방동,
5234,일반음식점,카페.오름:11 2호점,"대전광역시 서구 둔산중로 108, LH 대전충남지역본부 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1380 LH 대전충남지역본부 ,둔산2동,
5235,일반음식점,김사부의 곱창명가 관저도안점,"대전광역시 서구 관저중로95번길 52, 1층 일부호 (관저동)",대전광역시 서구 관저동 1126 ,관저1동,042 -543 -8947
5236,일반음식점,로시,"대전광역시 서구 둔산로218번길 23, 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1974 ,둔산2동,
5237,일반음식점,배달왕갈비탕,"대전광역시 서구 관저중로95번길 99, 1층 101호 (관저동)",대전광역시 서구 관저동 1110 ,관저1동,
5238,일반음식점,마라천하 마라탕,"대전광역시 서구 갈마로147번길 59-5, 1층 일부호 (갈마동)",대전광역시 서구 갈마동 1358 ,갈마1동,042 -532 -1116
5239,일반음식점,042커피 배재대점,"대전광역시 서구 도마로 14, 1층 (도마동)",대전광역시 서구 도마동 50-9 ,도마1동,
5240,일반음식점,달인명품한우,"대전광역시 서구 도안동로31번길 27-21, 1층 (도안동)",대전광역시 서구 도안동 1715 ,도안동,
5241,일반음식점,달푸드,"대전광역시 서구 갈마로211번길 30, 1층 일부호 (괴정동)",대전광역시 서구 괴정동 98-19 ,괴정동,
5242,일반음식점,일번가 맛집,"대전광역시 서구 도산로 61, 1층 일부호 (도마동)",대전광역시 서구 도마동 172-13 ,도마1동,
5243,일반음식점,신일번지포차,"대전광역시 서구 복수남로 34-1, 해뜨는집 1층 일부호 (복수동)",대전광역시 서구 복수동 607 해뜨는집 ,복수동,
5244,일반음식점,투파인드피터 대전둔산점,"대전광역시 서구 둔산로31번길 35, 3층 (둔산동)",대전광역시 서구 둔산동 991 ,둔산2동,
5245,일반음식점,밋 푸드,"대전광역시 서구 갈마로125번길 40, 지하1층 (갈마동)",대전광역시 서구 갈마동 1242 ,갈마1동,
5246,일반음식점,육고깃집,"대전광역시 서구 괴정로 123, 1층 101호 (괴정동)",대전광역시 서구 괴정동 52-11 ,괴정동,
5247,일반음식점,붓다식당,"대전광역시 서구 용문로 36-1, 2층 (괴정동)",대전광역시 서구 괴정동 48-52 ,괴정동,
5248,일반음식점,우곱집 대전시청점,"대전광역시 서구 둔산남로 85, 크레온오피스텔 1층 105호 (둔산동)",대전광역시 서구 둔산동 1423 크레온오피스텔 ,둔산2동,
5249,일반음식점,어묵사랑애(관저점),"대전광역시 서구 관저중로80번길 47, 1층 일부호 (관저동)",대전광역시 서구 관저동 1070 ,관저1동,
5250,일반음식점,멕시카나 관저점,"대전광역시 서구 관저동로105번길 49, 1층 일부호 (관저동)",대전광역시 서구 관저동 1220 ,관저1동,
5251,일반음식점,댕스파크,"대전광역시 서구 장안로 26-12, 1층 (흑석동)",대전광역시 서구 흑석동 312-2 ,기성동,
5252,일반음식점,서진푸드 탄방점,"대전광역시 서구 문정로 72, 2층 (탄방동)",대전광역시 서구 탄방동 705 ,탄방동,
5253,일반음식점,에그2000 둔산점,"대전광역시 서구 둔지로 46, 1층 104호 (둔산동, 겔러리빌)",대전광역시 서구 둔산동 977 겔러리빌 ,둔산1동,
